"Año","Edad","Mujeres","Varones"
1921,109,0,0
1921,110,0,0
2016,0,188444.15,198436.69
2016,1,188219.71,198071.94
2016,2,188716.91,198776.42
2016,3,189831.12,200189.77
2016,4,190117.14,200154.45
2016,5,191820.52,201447.21
2016,6,193539.24,203265.4
2016,7,195207.29,204945.37
2016,8,195001.66,204641.21
2016,9,191317.02,200769.95
2016,10,186356.15,195863.77
2016,11,184323.7,194094.6
2016,12,183502.83,193379.64
2016,13,181909.49,191746.82
2016,14,182354.76,192758.43
2016,15,185509.96,196883.15
2016,16,193775.22,205324.45
2016,17,197853.91,208729.41
2016,18,207526.96,219414.25
2016,19,220617.83,235300.13
2016,20,230171.97,245530.59
2016,21,237074.13,252056.27
2016,22,239644.13,254078.42
2016,23,244267.1,256450.53
2016,24,250109.05,259739.75
2016,25,252789.52,260154.81
2016,26,255827.63,260951.46
2016,27,250047.91,252719.93
2016,28,245355.54,245565.53
2016,29,247898.18,247058.83
2016,30,251400.79,250593.77
2016,31,253843.27,252762.98
2016,32,254531.88,252534.87
2016,33,254194.86,251809.05
2016,34,254449.4,252308.75
2016,35,254279.87,252999.47
2016,36,250174.5,249019.99
2016,37,245860.23,244242.74
2016,38,240931.15,239263.09
2016,39,239039.66,237362.73
2016,40,240254.24,238644.47
2016,41,237026.14,235616.16
2016,42,232192.73,230774.01
2016,43,232979.63,232301.47
2016,44,234436.22,234560.57
2016,45,243847.23,244291.64
2016,46,242126.12,242410.81
2016,47,240595.12,240616.99
2016,48,239267.34,239323.71
2016,49,242633.68,243744.45
2016,50,252387.46,254690.62
2016,51,268718.02,271096.08
2016,52,274983.58,277452.06
2016,53,277972.41,280223.38
2016,54,274973.16,276091.87
2016,55,275327.66,275292.63
2016,56,270194.33,269247.05
2016,57,266683.59,265356.83
2016,58,260810.81,259318.21
2016,59,255470.82,253184.97
2016,60,247042.36,243757.25
2016,61,243418.26,238719.43
2016,62,234891.72,228823.95
2016,63,223653.33,216983.52
2016,64,214496.87,207765.51
2016,65,210410.73,203134.26
2016,66,204662.21,196371.55
2016,67,201372.36,191748.74
2016,68,197745.36,187113.22
2016,69,195273.4,183573.14
2016,70,170260.12,159007.96
2016,71,157542.05,145754.93
2016,72,149883.87,137006.59
2016,73,143692.95,129332.75
2016,74,133532.39,118099.11
2016,75,127345.93,110493.37
2016,76,117231.85,100269.14
2016,77,112472.64,95032.52
2016,78,105519.17,87786.53
2016,79,99532.38,81295.26
2016,80,95273.41,76162.9
2016,81,90034.79,70284.51
2016,82,84515.05,64276.44
2016,83,81596.56,60194.3
2016,84,77334.11,55044.48
2016,85,72670.79,49491.96
2016,86,67360.12,43738.4
2016,87,60486.56,37180.62
2016,88,54615.53,31693.18
2016,89,47967.13,26156.62
2016,90,42308.18,21522.91
2016,91,36615.52,17132.27
2016,92,30703.15,13190.5
2016,93,25587.61,10144.95
2016,94,20782.97,7643.15
2016,95,16127.11,5434.17
2016,96,11667.84,3555.77
2016,97,8016.62,2219.4
2016,98,5599.57,1422.15
2016,99,3963.94,926.88
2016,100,2710.63,574.85
2016,101,1785.37,344.04
2016,102,1158.74,204.66
2016,103,696.37,111.3
2016,104,395.19,57.17
2016,105,221.73,31.26
2016,106,115.28,17.24
2016,107,67.36,4.55
2016,108,34.51,1.37
2016,109,18.71,0.63
2016,110,19.28,0.67
